,auctions_won_cnt,price_max,price_mean,price_median,price_min,price_std,tdiff_max,tdiff_mean,tdiff_median,tdiff_min,tdiff_std,tdiff_zeros,response_max,response_mean,response_median,response_min,response_std,auction_cnt,bids_cnt,country_cnt,device_cnt,ip_cnt,mean_bids_per_auction,url_cnt,tdiff_ip,ip_entropy,url_entropy,bidder_id,country_cnt_mean_auc
11,0.0,-2101.15348893,-2104.09574032,-2102.38204225,-2118.04581642,4.78296807282,11.0229058125,0.120659482086,0.0123495378436,0.000115740748195,0.931355503528,0.0,0.047916669796,0.00163736220307,0.000231481496611,0.0,0.00501760360511,74.0,141.0,16.0,67.0,103.0,1.90540540541,84.0,0.02144676066,545.686132656,498.175258921,00a0517965f18610417ee784a05f494d4dw6e,1.0
12,0.0,-2117.46538814,-2117.8133039,-2117.81669604,-2118.1299368,0.191359831433,0.0103935191974,0.00167392608189,0.000856481537394,0.0,0.0022288882066,29.0,0.128229175041,0.00316502104596,0.000416666693855,0.0,0.0115975798291,74.0,398.0,13.0,92.0,8.0,5.37837837838,1.0,0.000856481537394,804.627128443,0.0,00a79ebd15f0b24a0a3b5794457cd8ed7dng1,1.27027027027
13,1.0,-2101.13525976,-2109.94866174,-2115.23104772,-2118.12500624,7.09158690076,11.0103595154,0.0159378484803,0.00287037055784,0.0,0.336975661288,1.0,0.676365784914,0.00340959010779,0.000289351870818,0.0,0.0275666894124,291.0,1067.0,44.0,204.0,780.0,3.66666666667,226.0,0.00355324097283,6211.3710659,3237.6555026,00b519ec8ed5e370328451379bb708a306eoj,1.16838487973
14,0.0,-2104.01346597,-2112.06808455,-2116.08945055,-2116.10133713,5.6954774862,12.075984585,6.0439355799,6.0439355799,0.0118865748504,6.03204900505,0.0,8.10185238907e-05,4.62962993661e-05,3.47222245246e-05,2.31481496831e-05,2.50028592907e-05,3.0,3.0,2.0,3.0,3.0,1.0,1.0,6.0439355799,0.69314718056,0.0,00cc97158e6f4cb8eac3c0075918b7ffi5k8o,1.0
15,0.0,-2115.14406855,-2116.63113042,-2116.71098416,-2118.12660346,0.995803277263,0.218148162395,0.0377536065445,0.0223032421972,0.000138888897878,0.0428612576286,0.0,1.10717599823,0.0157975994113,0.00015046297294,0.0,0.123059566584,40.0,80.0,17.0,40.0,69.0,2.0,28.0,0.0229745385376,266.113043821,202.722372234,00ceb1b66fc6c08f2e1b7937b5bc7f870qn5k,1.1
16,0.0,-2088.15040938,-2088.15040938,-2088.15040938,-2088.15040938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62962991462e-05,4.62962991462e-05,4.62962991462e-05,4.62962991462e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,00dd948c3a88f7b68f1952dbeeac68ffb6qoc,1.0
17,3.0,-2101.13090791,-2110.32854936,-2115.42762181,-2118.12151087,7.11792827958,11.0051859039,0.00820405744156,0.00109953710885,0.0,0.242426948031,15.0,13.6943411721,0.0123895653192,0.000312500020282,0.0,0.304052249793,203.0,2072.0,23.0,363.0,1077.0,10.2068965517,1364.0,0.00119212970747,11617.8827955,10653.9727946,00e0f614d9dd32dd27f6080f472d2934emlos,1.11330049261
18,1.0,-2087.13974959,-2088.77378112,-2088.84322192,-2090.12817571,0.794572597583,0.213402791715,0.00551370133044,0.00309027797961,1.15740748415e-05,0.0117166084105,0.0,0.0881018576056,0.000691183286396,1.15740748415e-05,0.0,0.00584552240893,17.0,543.0,72.0,165.0,398.0,31.9411764706,4.0,0.00322916687749,2761.66295245,67.0495396459,01067975436d123f717ee5aba0dd4bbfa0937,4.94117647059
19,0.0,-2101.18733152,-2110.00143401,-2115.14782433,-2118.07677707,6.82256276295,11.1586581362,0.411937696281,0.0626388929799,0.000162037047562,1.70904148247,0.0,0.091956024524,0.00491787950989,0.000381944469441,0.0,0.0153683593941,28.0,42.0,10.0,27.0,35.0,1.5,10.0,0.0818113479357,112.64791742,39.3759754326,010e5ed5eb439e0daf1870a0b426e32cztbdt,1.25
20,1.0,-2087.14962227,-2088.14317087,-2088.00447187,-2090.12345349,0.720803878668,0.19604167947,0.011137944617,0.00324074095255,1.15740746216e-05,0.0251951820161,0.0,0.80207181164,0.00571603823953,0.000185185197245,0.0,0.0510106948351,102.0,268.0,25.0,86.0,157.0,2.62745098039,206.0,0.00534722257151,1149.98737439,1140.59419965,0113d101ec6aabd354adac645a1ec3e82ln88,1.02941176471
21,0.0,-2087.2915783,-2088.6600803,-2088.97690249,-2090.01164792,0.769689953081,0.568217629701,0.123639528277,0.104519682752,2.31481496831e-05,0.145573953177,0.0,0.00484953735376,0.000648651411111,0.000231481496611,1.15740748415e-05,0.00109437081769,19.0,23.0,10.0,16.0,19.0,1.21052631579,3.0,0.116417831677,47.0848869907,17.3938561376,012441119bcf83b23d4768bb72cea6d6carua,1.05263157895
22,0.0,-2087.20332598,-2088.64700699,-2088.6467983,-2090.12349978,0.846805133149,0.321030113558,0.0456277156535,0.0249247701463,0.000127314823257,0.059331698244,0.0,0.0215740754831,0.00068376072842,1.15740748415e-05,0.0,0.00316085830853,13.0,65.0,6.0,34.0,55.0,5.0,29.0,0.0313020853774,203.781905122,130.006057953,01255c2c7c5578c186873422fc00fd7afwk8k,1.30769230769
23,0.0,-2087.22498108,-2088.95772342,-2089.06766638,-2090.12302525,0.676392755625,0.411863452824,0.0420006401558,0.0100578710272,3.47222245246e-05,0.0808728466038,0.0,0.0510995403741,0.00112152785104,6.36574115185e-05,0.0,0.00614957389996,31.0,70.0,4.0,28.0,49.0,2.25806451613,23.0,0.0158449084422,218.735828374,139.135949603,01349288df20199905e719f0ff7ee771nwryj,1.0
24,0.0,-2087.1921107,-2088.80943913,-2089.06444879,-2089.89316412,0.703504699797,0.516354200389,0.158885495126,0.123831026606,0.000555555591734,0.165095008295,0.0,0.00288194463268,0.00055748460433,0.000237268534031,0.0,0.000821281449061,14.0,18.0,6.0,13.0,16.0,1.28571428571,2.0,0.126759267538,33.5050734501,11.2152738615,0141844fc725a85e38e12cc02fcdbbe8ofqxv,1.21428571429
25,0.0,-2087.62478434,-2088.49054636,-2088.22942559,-2090.06525904,0.781583908419,1.31217601162,0.488094939284,0.403530118946,0.0679976896258,0.431112710227,0.0,0.00239583348978,0.000534336454598,0.000214120384238,1.15740748415e-05,0.000841927211193,5.0,6.0,1.0,4.0,2.0,1.2,2.0,0.484513920531,2.99573227355,1.60943791243,0165dcd38f54e83aafb7bb3d95cd9369800km,1.0
26,0.0,-2102.80273672,-2102.80856041,-2102.8093976,-2102.81220432,0.00297558349278,0.00476851882987,0.00189351864218,0.00140046305451,2.31481494632e-05,0.00158335035782,0.0,0.0106481488437,0.00391782432994,0.00164930566327,0.000219907421769,0.00418060084935,3.0,6.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,016e3c511caf01a845c9c976bbf355a6m1nns,1.0
27,0.0,-2116.27704316,-2116.27704316,-2116.27704316,-2116.27704316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122800933948,0.0122800933948,0.0122800933948,0.0122800933948,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0176025cc599cb59f825d592b8ef3ee3p5aqv,1.0
28,0.0,-2087.32553664,-2088.43443949,-2088.40829134,-2090.09461089,0.765457969249,1.03629636397,0.197791018208,0.0738020881532,0.0024305557143,0.282964580531,0.0,0.00206018531959,0.000443672868442,0.000196759272086,0.0,0.00057296021885,9.0,15.0,3.0,7.0,14.0,1.66666666667,9.0,0.0738020881532,25.1912211827,18.6119699707,0181b91f58e6cbaa832235e2879c9c00ovrzi,1.11111111111
29,0.0,-2087.70749268,-2087.70749268,-2087.70749268,-2087.70749268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000358796319648,0.000358796319648,0.000358796319648,0.000358796319648,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,018c9ecc065880c95e21c0291a3b478dj1c0a,1.0
30,0.0,-2101.15182226,-2110.30099508,-2115.40410329,-2118.11506411,7.23805766139,11.1758224891,0.23560058123,0.0408101878503,3.47222245246e-05,1.30230882179,0.0,0.0348958356123,0.00126712337045,0.000196759272086,0.0,0.00467846001664,34.0,73.0,14.0,38.0,60.0,2.14705882353,39.0,0.0610011613913,236.89894802,182.807365803,0196137a75792cfa9e1ffae0c968f8e5h5eqq,1.5
31,0.0,-2087.20263154,-2088.42671043,-2088.3348249,-2090.12149747,0.878026981474,0.209756958143,0.0139658657003,0.00541666702056,0.0,0.0248028609177,1.0,0.1157407483,0.00688757612646,0.0015162038027,0.0,0.0169812972413,69.0,210.0,7.0,55.0,76.0,3.04347826087,16.0,0.00828125054087,798.539714657,238.988206853,019cf2d366df756c092c91e26f406acdozha7,1.01449275362
32,0.0,-2101.3127482,-2113.34426871,-2117.50180018,-2118.12852476,6.71091919927,13.1049661336,0.764353480054,0.0230266218742,0.000138888898098,2.71490656922,0.0,0.00787037088432,0.00146235919369,0.00045138891838,0.0,0.00205764958725,19.0,23.0,9.0,14.0,17.0,1.21052631579,10.0,0.0607581058198,47.0848869907,28.4839668562,01a2f136b87e5c544e2f2c59295bea7ebwv8y,1.0
33,0.0,-2101.13197272,-2108.66991499,-2103.65574025,-2118.120203,7.06017092042,11.0353479429,0.0655916226879,0.0101504636257,2.31481496831e-05,0.683889005798,0.0,0.866770889941,0.00455141589555,0.000196759272196,0.0,0.0536612294627,131.0,260.0,26.0,94.0,216.0,1.98473282443,49.0,0.0135763897756,1172.77254289,532.932345944,01a39439e7afbdcfe385eedbddb23d76zgdrg,1.03053435115
34,0.0,-2087.60084916,-2087.87328552,-2087.87328552,-2088.14572188,0.272436360384,0.544872720769,0.544872720769,0.544872720769,0.544872720769,0.0,0.0,0.00318287057812,0.00316550946597,0.00316550946597,0.00314814835382,1.73611121523e-05,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.544872720769,0.0,0.0,01c1c7be49cd6cfbb9075925a05c9899p41va,1.0
35,0.0,-2102.11228529,-2110.65992459,-2116.11565426,-2118.12487893,7.0235606909,11.9820146714,0.197686341214,0.00100694451011,1.15740748415e-05,1.33209250844,0.0,0.00252314831281,7.05736269994e-05,1.15740748415e-05,0.0,0.000282822751413,19.0,82.0,5.0,41.0,44.0,4.31578947368,28.0,0.00115740748305,219.006177923,145.07243879,01c5692d487454cdbe731df330bef608f48zz,1.0
36,0.0,-2116.1104575,-2116.11123296,-2116.11123296,-2116.11200842,0.000775463013613,0.00155092602723,0.00155092602723,0.00155092602723,0.00155092602723,0.0,0.0,1.15740748415e-05,5.78703742077e-06,5.78703742077e-06,0.0,5.78703742077e-06,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.00155092602723,0.0,0.0,01c729a32b5f51f088884b558cd2cfd1xz1qe,1.0
37,9.0,-2087.16302505,-2088.54061415,-2088.45939088,-2090.12787478,0.842829692041,0.212222236082,0.0357210810924,0.021655094007,0.00015046297272,0.0422929594525,0.0,1.91437512502,0.294196534808,0.113055562939,3.47222245246e-05,0.429911309379,22.0,84.0,6.0,45.0,57.0,3.81818181818,33.0,0.0240393534219,240.819847216,162.542000684,01cda526658455000913950f20cf31a2q6nsf,1.0
38,0.0,-2102.68586171,-2114.70050536,-2116.0542075,-2117.85815437,4.97136879641,12.899005472,2.52871544292,0.658900505994,8.10185238907e-05,4.64951823611,0.0,0.00131944453062,0.00029596562784,9.25925987322e-05,5.78703742077e-05,0.000422543512219,4.0,7.0,2.0,4.0,6.0,1.75,4.0,0.848541722084,6.57925121201,5.88610403145,01d5348d4d4472288c0c458d8630504165r4k,1.0
39,0.0,-2101.52472738,-2110.61471568,-2115.4880732,-2118.11702013,6.8563118431,11.5341095496,1.10615285002,0.344097244693,0.00351851874831,2.80522982711,0.0,0.00741898196594,0.00101345492728,2.31481496831e-05,0.0,0.00235174181828,8.0,16.0,1.0,12.0,15.0,2.0,4.0,0.394641229477,27.8992713838,12.1017116302,01e4994f0a29fa76c7595fe3929bec777acv0,1.0
40,0.0,-2088.28231911,-2088.92250819,-2088.94663628,-2089.53856919,0.513145652248,0.664317173015,0.628125041021,0.628125041021,0.591932909027,0.0361921319932,0.0,0.00532407442161,0.00178626554871,2.31481496831e-05,1.15740748415e-05,0.00250161310699,2.0,3.0,2.0,3.0,3.0,1.5,2.0,0.628125041021,0.69314718056,0.69314718056,01eb9dcbd0b3e79d94020d13d83a993ec9d2a,1.5
41,0.0,-2116.27627927,-2116.44480937,-2116.48883715,-2116.52846679,0.0989128389912,0.186539364034,0.0360267880671,0.0140740749932,0.00148148157818,0.0617100066442,0.0,0.0783912088234,0.0200795730706,0.00747106530273,9.25925985123e-05,0.0258569173482,6.0,8.0,2.0,2.0,7.0,1.33333333333,1.0,0.0144849546497,8.52516136107,0.0,01ecfeb5d9946423c7fb088a84fe77c3smw4c,1.0
42,0.0,-2101.13414865,-2101.13414865,-2101.13414865,-2101.13414865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106481488432,0.00106481488432,0.00106481488432,0.00106481488432,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,01f498a0992d280de63ec346692efb2blckg2,1.0
43,0.0,-2087.254657,-2087.41435609,-2087.26542089,-2087.99961076,0.293025484303,0.702928286648,0.186238438089,0.0206365754219,0.00075231486382,0.298516011559,0.0,0.0012268519321,0.000550925961929,0.000381944469331,0.000358796319648,0.000338912943817,2.0,5.0,1.0,2.0,4.0,2.5,4.0,0.0312615761157,3.17805383035,3.17805383035,02030ec48b7179a7fd9950fdf546e3feekkye,1.0
44,4.0,-2101.13705374,-2109.56135954,-2104.08441505,-2118.12802708,7.12161810997,11.0081835893,0.0182306580814,0.00371527802039,0.0,0.360268866718,2.0,12.6509846225,0.0249314905769,0.0014583334286,0.0,0.417436792595,305.0,933.0,42.0,241.0,448.0,3.05901639344,227.0,0.00414930582651,4911.60713749,3137.80857374,0204227c6c8042ec8d8cc1bacb0d44b1csycb,1.07868852459
45,0.0,-2101.94649824,-2113.40546182,-2115.88876767,-2118.03027244,5.82012212884,12.1446072746,0.94610436462,0.0819907460954,0.000138888898098,2.81247556381,0.0,14.509433818,0.809665690739,0.000792824125765,0.0,3.32268817972,14.0,18.0,2.0,12.0,12.0,1.28571428571,9.0,0.308460668294,31.0201668003,25.1340627689,02127cccff7c56391882f1d58dd960fchwfua,1.0
46,4.0,-2101.20506301,-2102.64627237,-2102.62190338,-2103.79001688,0.679572454803,0.520636608076,0.00136193565465,3.47222245246e-05,0.0,0.0176767624233,325.0,13.2284962343,0.0194013081983,0.00030092594544,0.0,0.409162668866,85.0,1899.0,7.0,18.0,32.0,22.3411764706,2.0,6.94444490492e-05,4575.94404521,1166.56457877,022ac3a7ce986049d9a4bede83ccf9ddctvg6,1.23529411765
47,2.0,-2087.19760839,-2088.52360358,-2088.47376588,-2090.07903219,0.814958663655,0.32096066911,0.0686053285547,0.0462789382076,0.00379629654428,0.0777903264243,0.0,0.620335688661,0.0299316866883,0.000543981517112,1.15740746216e-05,0.109833418193,30.0,43.0,17.0,35.0,42.0,1.43333333333,34.0,0.0485416698368,117.7718814,116.385587039,023d51d2bcf7d962c766ff570fa7a21ds3c96,1.13333333333
48,0.0,-2118.07162661,-2118.07162661,-2118.07162661,-2118.07162661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15740748415e-05,1.15740748415e-05,1.15740748415e-05,1.15740748415e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,024937af9ea18a2b57e4f08762d181f7s8a3z,1.0
49,0.0,-2101.16091949,-2110.93382598,-2115.64737876,-2118.06087429,6.82179375445,11.0935076689,0.10242396853,0.0182638900817,4.62962991462e-05,0.859583191871,0.0,0.119699081891,0.000980240470096,1.15740748415e-05,0.0,0.00934073029691,31.0,166.0,26.0,70.0,137.0,5.35483870968,27.0,0.0197627327721,666.63176628,269.504778197,024b9e2d822424b09ddf86b2a9cf8614a0uwy,1.54838709677
50,0.0,-2089.13046731,-2089.17486932,-2089.17518954,-2089.21895111,0.0361240705639,0.0447222251428,0.0442419010374,0.0442419010374,0.0437615769321,0.000480324105374,0.0,0.000706018564674,0.000243055571452,2.31481496831e-05,0.0,0.00032750064532,2.0,3.0,2.0,3.0,3.0,1.5,1.0,0.0442419010374,0.69314718056,0.0,024cf43497fd7381df6254888670f84bwbbam,1.0
51,5.0,-2101.13014402,-2106.39529273,-2103.12088489,-2118.12667291,5.93078313817,11.0056835891,0.00247726700011,0.000254629646294,0.0,0.132864887648,157.0,11.9078017036,0.00551995766286,0.000243055571452,0.0,0.198738422351,573.0,6862.0,85.0,527.0,4787.0,11.9755671902,814.0,0.000266203721135,51119.9485098,20335.3822468,024d6a4a489d4411f795d04b6617d1f47qvrs,1.19895287958
52,12.0,-2087.13479588,-2088.65149577,-2088.66017793,-2090.12616182,0.912435076984,0.0495138921226,0.00399915232099,0.00250578720066,1.15740748415e-05,0.00475316750031,0.0,0.940405154008,0.0160648000308,0.00030092594544,0.0,0.0672044219893,159.0,749.0,71.0,232.0,547.0,4.7106918239,465.0,0.00273726869716,4094.11050737,3385.52379264,02518a364d87661eed1453e251933862yvmjj,1.74213836478
53,0.0,-2116.63357096,-2116.63357096,-2116.63357096,-2116.63357096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000266203721135,0.000266203721135,0.000266203721135,0.000266203721135,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,02615aa755c78f1812d7f772f4ed3d8anist8,1.0
54,0.0,-2101.75447276,-2105.84129306,-2102.84130733,-2115.9280848,5.86130086379,12.388889698,4.72453734558,1.39577555412,0.388946784662,5.4350804213,0.0,2.31481496831e-05,1.73611122623e-05,1.73611122623e-05,1.15740748415e-05,5.78703742077e-06,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.39577555412,1.79175946923,1.09861228867,026819504b59bc4eefb9963d5fe4271aql15u,1.0
55,0.0,-2101.13909078,-2106.93739602,-2103.1758386,-2118.11612893,6.7274678065,11.0927206318,0.1974074203,0.0229050940885,6.94444490492e-05,1.18648406325,0.0,0.0172800937213,0.000869385965689,0.000127314823257,0.0,0.00219170531474,30.0,87.0,1.0,34.0,62.0,2.9,8.0,0.0308796316464,289.770496424,106.702118021,02857858772bd4320632bf6a51e02f6ejw6au,1.0
56,0.0,-2089.55209928,-2089.71134312,-2089.55536317,-2090.02656691,0.222900859423,0.471203734476,0.237233811789,0.237233811789,0.00326388910201,0.233969922687,0.0,0.00604166706112,0.00212577174369,0.000335648169965,0.0,0.00277234461859,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.237233811789,0.69314718056,0.69314718056,0294102fd936228343828f48c7f2b270dklg3,1.0
57,0.0,-2087.40283988,-2088.9247497,-2088.98807147,-2090.1283146,0.758969897873,0.482060216668,0.109018988601,0.0237847237756,0.00113425933337,0.148865395421,0.0,0.00886574131982,0.00176018530015,0.00112268525853,0.0,0.00199954708288,13.0,26.0,3.0,7.0,16.0,2.0,4.0,0.042326391653,52.3406447428,22.9989895312,02a28b9de21bcb744bc2a7dedc008f91pbcpc,1.0
58,2.0,-2087.14369635,-2088.29502684,-2088.49579713,-2089.20047889,0.708044385317,0.73209495522,0.0360839042409,0.00721064861902,0.000659722265308,0.106965730409,0.0,0.76502319811,0.0434875906435,0.00847222277553,0.0,0.112647988425,20.0,58.0,3.0,1.0,3.0,2.9,13.0,0.754351901116,43.0675693104,129.755156827,02acbacd7a029481f44d5a2e2d3fb0b6xe0gx,1.0
59,0.0,-2087.44950655,-2087.76054824,-2087.76054824,-2088.07158993,0.31104168698,0.62208337396,0.62208337396,0.62208337396,0.62208337396,0.0,0.0,0.0124305563673,0.00622106522106,0.00622106522106,1.15740748415e-05,0.00620949114621,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.62208337396,0.0,0.0,02caba35d87c40ffecdb1d998d909957dx7uo,1.0
60,0.0,-2087.77690241,-2088.77820456,-2088.77820456,-2089.77950671,1.00130214873,2.00260429745,2.00260429745,2.00260429745,2.00260429745,0.0,0.0,0.00121527785704,0.000636574115624,0.000636574115624,5.78703742077e-05,0.000578703741417,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.00260429745,0.0,0.0,02cfc97e8fded77671e71e1951723d5fwz6a4,1.0
61,0.0,-2115.13311947,-2116.62133927,-2116.624358,-2118.12095532,0.870182792309,0.0491666698778,0.00699727363766,0.00453703733326,0.0,0.00756796304331,2.0,1.38996536855,0.00480251091419,2.31481496831e-05,0.0,0.0678492591387,117.0,428.0,35.0,150.0,378.0,3.65811965812,5.0,0.00467013919394,2135.1545279,299.846308402,02db55f07b252ecff0aa4cba93880a44bv4eb,1.16239316239
62,0.0,-2089.13302518,-2089.13302518,-2089.13302518,-2089.13302518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15740748415e-05,1.15740748415e-05,1.15740748415e-05,1.15740748415e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,02de68074ee2edccf6a00dfbd3213269w7k7i,1.0
63,3.0,-2101.13424124,-2116.19686347,-2116.66467629,-2118.12958958,2.74039864205,11.015405812,0.00429283867951,0.000509259292368,0.0,0.175159460652,95.0,0.911979226227,0.00290285301707,0.000208333346928,0.0,0.0336431675338,189.0,3960.0,70.0,390.0,1507.0,20.9523809524,1159.0,0.000520833367429,22816.5443796,20309.7647187,02fbc26f080655008337619a08cb7c04voa3c,2.46031746032
64,0.0,-2087.14005051,-2088.69510586,-2088.69783418,-2090.12926367,0.827667657801,0.229097237183,0.0139033170148,0.00640046338099,3.47222245246e-05,0.0266572288516,0.0,0.0255439831497,0.000513781256644,5.78703739877e-05,0.0,0.00210862514585,61.0,216.0,9.0,67.0,170.0,3.54098360656,133.0,0.00755787086382,927.40155204,771.07458539,0306d10ab30a2f5cda41ae7ed77b8d31oehvv,1.08196721311
65,0.0,-2101.18399819,-2113.67716165,-2116.33817742,-2118.093953,5.68299589415,11.1868410084,0.153726861891,0.0217476866055,0.000254629646294,1.06018815012,0.0,0.862291722982,0.0103181313045,0.000219907421769,0.0,0.0829094323561,35.0,111.0,16.0,28.0,41.0,3.17142857143,19.0,0.0316435205851,324.167528444,91.4769897262,030fe7527c9394a74f25462cc2ed5af4myezo,1.05714285714
66,21.0,-2101.13243569,-2112.99769815,-2116.09945055,-2118.12968217,6.12241501255,11.0030794223,0.00155098517022,0.000243055571232,0.0,0.105100457961,222.0,11.9741558746,0.010769443541,0.000104166673574,0.0,0.288948790656,321.0,10960.0,122.0,611.0,6778.0,34.1433021807,1701.0,0.000243055571452,84800.7714116,22454.6817757,0318e0a173f7c65db40116b903884c854x258,1.98753894081
